artist_id,name,genres,popularity
7x86PNyfIjdo5UwXmXcU2h,Lulu James,"['afrofuturism', 'shiver pop']",30
0lNg9YtW8USxeZZnEqz3RQ,Dasoul,[],44
2dyeCWctcFRt3Pha76ONgb,"Hank Williams, Jr.","['country', 'country road', 'country rock', 'outlaw country']",63
1A4dOeSiYZ0yBf6l5uYY7m,Scott Barnhardt,['show tunes'],43
7uWSNqvFk0TnPO9zKbzLI5,Chingo Bling,"['chicano rap', 'latin hip hop', 'latino comedy', 'texas latin rap']",40
67RHRuSjSkZEqk4BOlg1mz,Don Mega,[],24
0W8xe7IqAPlnBRMUpWOUuJ,Meg Myers,"['dark pop', 'electropop', 'shimmer pop']",51
5HFkc3t0HYETL4JeEbDB1v,Powerwolf,"['german metal', 'german power metal', 'metal', 'power metal']",62
42cM14lDAB0KzoBWQ86TWu,Nils Brown,['shanty'],50
5JG9GISYjRLQUJMH2C6iJ5,Turma do Pagode,"['pagode', 'pagode novo', 'sertanejo', 'sertanejo universitario']",68
0cM9EbovGFwSQlWjgHmdGd,Nick Glennie-Smith,"['british soundtrack', 'classic soundtrack', 'soundtrack']",48
096an3uS6ZaK2XySae6SqP,Arlindo Cruz,"['pagode', 'samba']",57
50JJSqHUf2RQ9xsHs0KMHg,Jon Bellion,['pop rap'],66
3PTfq1DY4qdmJaIySsHinw,Barcelona Gipsy Klezmer Orchestra,['balkan brass'],34
1nivFfWu6oXBFDNyVfFU5x,The Cadillac Three,['modern southern rock'],56
3vKLYtQWaKROinvDkuK9wW,Paper Ceilings,"['acoustic punk', 'folk punk']",26
6qauwCj8W2mTcDGbyDGo6O,TAUK,"['jam band', 'jamtronica']",32
0PrhwIWbqYFYyY2ZrkIWgI,Adriel Favela,"['corrido', 'corridos alternativos', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sad sierreno', 'sierreno']",66
2ZpL63qTWuZvlCiDAJewPA,Bethany Mota,['teen pop'],25
6d1HqiWNEKV9zFqQM9WeYo,Romare,"['deep house', 'electronica', 'indie jazz', 'indie soul', 'ninja']",49
5Rl15oVamLq7FbSb0NNBNy,5 Seconds of Summer,"['boy band', 'dance pop', 'pop', 'post-teen pop']",78
48vDIufGC8ujPuBiTxY8dm,Palace,['english indie rock'],58
0eHQ9o50hj6ZDNBt6Ys1sD,Yandel,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",74
3TVXtAsR1Inumwj472S9r4,Drake,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",96
5deK5HnwbEKvge2svL0i0B,Sabotage,"['boom bap brasileiro', 'brazilian hip hop', 'rap nacional antigo']",54
6WeDO4GynFmK4OxwkBzMW8,The Black Skirts,"['k-indie', 'k-rock', 'korean dream pop', 'korean indie rock']",56
1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",88
5dCpFeKxLbycrnsjWZjha8,Proleter,"['electro swing', 'nu jazz']",44
2D38buglrcCl9TMZ45tkh1,R. Carlos Nakai,"['native american', 'native american flute', 'navajo']",47
5NlA3ayVBDY3uDCCEZ1dID,Rook1e,['lo-fi beats'],53
0UQ0RWEEfYZYDzbACuhIhM,Justin Bell,['video game music'],43
6L5kgEyFIlckHbMdRM2KXQ,Nine Lashes,"['christian alternative rock', 'christian rock', 'gymcore']",48
1Ars2RdXFbmt04pZ5g2RNr,Drama B,['deep underground hip hop'],52
0s1ec6aPpRZ4DCj15w1EFg,Dario Marianelli,"['compositional ambient', 'orchestral soundtrack', 'soundtrack']",58
7c0XG5cIJTrrAgEC3ULPiq,Ty Dolla $ign,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap', 'trap soul']",80
07EcmJpfAday8xGkslfanE,Kevin Abstract,"['afrofuturism', 'lgbtq+ hip hop', 'rap']",56
4PRfc0tn0HR0GhzWHHckLt,Cale Dodds,"['contemporary country', 'country pop']",28
6v8MdMs2ByHLXUdWonWFPK,Los Rebujitos,"['carnaval cadiz', 'flamenco urbano', 'pop flamenco', 'rumba', 'spanish pop']",56
5BcAKTbp20cv7tC5VqPFoC,Macklemore & Ryan Lewis,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']",72
1ugK8Asl9rFTv6ehF9puwv,Fandroid!,"['antiviral pop', 'fnaf', 'otacore', 'undertale']",42
7wCjDgV6nqBsHguQXPAaIM,Waylon Jennings,"['country', 'country rock', 'outlaw country', 'texas country']",65
2xOp0rCDPAmYqnL2UFbaDY,Benjamin Wallfisch,"['british soundtrack', 'deep soundtrack', 'soundtrack']",56
2vKiJjsgjgqIECUyYeIVvO,Crown The Empire,"['metalcore', 'post-post-hardcore', 'post-screamo', 'screamo', 'trancecore']",52
3HiuzBlSW7pGDXlSFMhO2g,Young Dolph,"['gangster rap', 'hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",71
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,"['filmi', 'ghazal', 'tamil pop']",69
2cXyPSMdJcGw3t9yNhwTN2,Local Sound,"['anthem worship', 'ccm', 'cedm', 'christian pop', 'world worship']",43
6tcOJ8DRI6oaFcXgYBCnRc,Jean du Voyage,"['ethnotronica', 'new french touch', 'organic electronic']",47
2GWYGlfXdRED4uEGhWueCD,Ismael Jose Pena,[],22
4mwXUEKaW4ftbncf9Hi58l,Tank,"['pop r&b', 'r&b', 'urban contemporary']",57
2ST5XwWB4uXGKk2NXP8DUI,Los Cafres,"['argentine reggae', 'argentine rock', 'latin alternative', 'latin rock', 'reggae en espanol', 'rock en espanol', 'ska argentino']",61
4owt1GWUqAh4gsXT13roop,Jairzinho,"['dutch hip hop', 'dutch pop', 'dutch rap pop']",48
2XziUthG3Ug3eiWuE5KRsp,Too Close To Touch,"['christian rock', 'post-screamo']",46
6TQj5BFPooTa08A7pk8AQ1,Kaskade,"['edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'tropical house', 'vocal house']",65
2ItqDyOHeQBaOPeZmKVu2p,Cast - Sofia the First,['disney'],44
246dkjvS1zLTtiykXe5h60,Post Malone,"['dfw rap', 'melodic rap', 'rap']",87
5Z8UTQtTYNu5o5FA66LFgv,Jeremy Passion,"['chill r&b', 'pop', 'pop soul']",54
0r8toju2ecKaVtItkzAnNi,Aleks Syntek,"['latin alternative', 'latin arena pop', 'latin pop', 'latin rock', 'mexican pop', 'rock en espanol']",64
2uGKgNuq7MnKksXiSO6HjB,KVSH,"['brazilian edm', 'trance brasileiro']",63
3jGlU8UMMo44I2xeLQ6FD3,Dalmata,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",59
3yj43IXk2ADWZ9y6Q2oRMK,Japiaguar,"['cumbia paraguaya', 'cumbia pop', 'paraguayan rock']",43
7iWiAD5LLKyiox2grgfmUT,Bullet For My Valentine,"['alternative metal', 'melodic metalcore', 'metalcore', 'nu metal', 'rap rock', 'uk metalcore', 'welsh metal']",65
3CckGnXzzJ9GARII95dDek,ortoPilot,['viral pop'],38
5MnIJOSS6Jl0H4nUayHYFs,Driver,['phonk'],43
61JrslREXq98hurYL2hYoc,Lata Mangeshkar,"['classic bollywood', 'desi pop', 'filmi', 'lata']",72
2CnhqfjUG0qzsru0SMuhrk,Title Fight,"['alternative emo', 'dreamo', 'emo', 'grungegaze', 'spacegrunge']",55
73BDzWqbf1grbgQ8xYn2ou,Ben Mazue,"['french indie pop', 'french pop', 'nouvelle chanson francaise']",59
2txHhyCwHjUEpJjWrEyqyX,Tom Odell,"['chill pop', 'pop']",77
53XhwfbYqKCa1cC15pYq2q,Imagine Dragons,"['modern rock', 'rock']",87
5ictveRyhWRs8Gt8Dvt1hS,The Front Bottoms,"['asbury park indie', 'emo', 'modern rock', 'new jersey indie']",62
7GeAzBsalYANXTi1ReOm1R,Stanton Warriors,"['big beat', 'breakbeat', 'bristol electronic', 'nu skool breaks']",36
1L9i6qZYIGQedgM9QLSyzb,Klingande,"['deep house', 'deep tropical house', 'edm', 'pop dance', 'tropical house']",59
2Q1d40J0u4IWGg4oZNPBZ7,Jonathan Ogden,"['alternative ccm', 'christian indie', 'christian lo-fi', 'christian pop', 'instrumental worship', 'world worship']",52
2tppd6KkhK4ULAd217Ecq1,The Coronas,['irish rock'],46
0OltT51j3hIkgaDJqqPzDn,Nicola Cruz,"['ecuadorian indie', 'latintronica', 'organic electronic']",50
31CNSjG7i0piX1pwKjMjmp,Wade McNutt,"['instrumental worship', 'piano worship']",38
7g11vDmMKgubQ1HCN9B7sg,Chris Syler,[],31
7HCqGPJcQTyGJ2yqntbuyr,Amit Trivedi,"['desi pop', 'filmi', 'modern bollywood']",68
2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",87
5YeT9gYVH3yHYwKPmUdmJK,Mahathi,['filmi'],49
5OrB6Jhhrl9y2PK0pSV4VP,Young Money,"['dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",62
16Uqo1jjtPiKI4zU1Ficgb,Scale The Summit,"['djent', 'instrumental math rock', 'instrumental progressive metal', 'instrumental rock', 'jazz metal', 'progressive jazz fusion']",32
5ttgIeUVka6FLyi00Uu5h8,Jauz,"['bass house', 'brostep', 'edm', 'electro house', 'electronic trap', 'pop dance']",56
3KNZ9AOjBajjmr6ZR2VGfl,Il Divo,['operatic pop'],56
2NdeV5rLm47xAvogXrYhJX,Ciara,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",68
1mbgj8ERPs8lWi7t5cYrdy,Zaz,"['chanson', 'french jazz', 'nouvelle chanson francaise']",61
0JYBvQbg4xyCfKy1S5YGpU,Carver Commodore,[],27
3yJnBqAoRUNeDabdYoiYWD,Pink Guy,"['comedy rap', 'meme rap']",52
0nFImDWLQMuYEL1dWcXs1K,Jorge Aguilar II,"['fnaf', 'otacore']",46
3hYtANQYrE6pd2PbtEyTIy,Los Tigres Del Norte,['norteno'],74
4tpUmLEVLCGFr93o8hFFIB,Blondie,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",68
4pyn62fo9bN7qCT9nBM6c6,sports.,"['alternative emo', 'diy emo', 'emo', 'midwest emo', 'new england emo']",30
2Ki2mlU4LhZZ0BOYHWbcot,The Dig,[],37
30bcJH5kuHVu6RZckrZfFJ,The Moderates,['indie rockism'],25
2J3qGaj5UzHvu0fjlLgb8k,Steven Halpern,"['healing', 'meditation', 'sleep']",51
2vdi5RS6XV5Qy7J5GgDqgn,Margarita la diosa de la cumbia,"['cumbia sonidera', 'ranchera', 'tropical']",52
0a7IMVQLynzliWvqoPo5tE,Deep Sleep Meditation,['sleep'],44
0cTSCsVx04SSht9V6cpKN0,Mavis Staples,"['black americana', 'folk', 'funk', 'new americana', 'roots rock', 'singer-songwriter', 'soul', 'southern soul', 'spirituals']",50
5gTVJRQmuS88nOhhdHqErL,Jody Wisternoff,"['bristol electronic', 'progressive house', 'progressive trance house']",47
6urxZktbtGcTIIqxQZ1d8q,Jireh Lim,['opm'],45
6aaMZ3fcfLv4tEbmY7bjRM,Isaiah Rashad,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",66
6aIm51fHkokqlJn2vzNTH8,Webbie,"['baton rouge rap', 'crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",54
2KgIhGBEJK4W6Uw5WVeoaV,Michiel Schrey,['shanty'],48
2f50lwdTtShldrc5JrA5fU,Jal,"['classic pakistani pop', 'modern bollywood', 'pakistani pop']",39
06cd30Cv9US973Ika84gDw,Lucas Lucco,"['funk carioca', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",57
4vO1cl2ndGrUPSl6IYTHs6,SAINT WKND,['deep tropical house'],42
4GepMkTgrIZECoCC55vqjW,Marama,['cumbia pop'],59
2aqFBHOpM9uIgBpUsdq09x,Siddhartha,['mexican indie'],67
1AIrEsIWKWiJJ6lfkLmtWK,Bii,"['mandopop', 'taiwan pop']",44
6HFxqZ6WaTb7TQUhNsK25o,Jade Cicada,"['experimental bass', 'glitch hop']",35
76UfJrb52tTTiDQNWEeCBY,SPELLES,"['indie poptimism', 'la pop']",29
2bxxlINUlcMQQb39K7IopR,Abraham Mateo,"['dominican pop', 'latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop']",64
6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,"['indie poptimism', 'modern rock', 'pop']",70
6z7xFFHxYkE9t8bwIF0Bvg,Boosie Badazz,"['baton rouge rap', 'dirty south rap', 'gangster rap', 'hip hop', 'rap', 'southern hip hop', 'trap']",63
3ao3jf5d70Tf4fPh2bnXVl,We The Kings,"['neo mellow', 'neon pop punk', 'piano rock', 'pop punk', 'pop rock', 'post-teen pop']",59
3f5fB1YUbkUnW7cf7I0R48,Geto Boys,"['conscious hip hop', 'dirty south rap', 'g funk', 'gangster rap', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'rap', 'southern hip hop']",54
2gJudBgAFdkmKegrBl0yT6,Sajan Nauriyal,"['christian hip hop', 'christian pop']",39
4Kyb02r7dR3H1PH7pYkb8X,Epic Score,['epicore'],46
3YvQkjWJ5ykJVUNP7YbTy9,From Indian Lakes,"['dreamo', 'progressive post-hardcore']",40
2jV8AcZ8W3TfiqInUGWwlL,Otis Clay,"['chicago soul', 'memphis soul', 'soul', 'soul blues', 'southern soul']",35
2zJ8chFLjiBHRNchfevMRI,SNBRN,"['bass house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']",49
4IvneyseUnh42KeTx1icxK,Angel Vivaldi,"['djent', 'instrumental progressive metal', 'shred']",35
6rcE30MaP92XafelMNZ2Sq,Frank Walker,"['edm', 'pop dance', 'pop edm', 'tropical house']",54
6vFCfSDEGGjyLpkMa1YhBE,David Naughton,[],21
1xvEo98zythSrgN69GQevk,FM-84,"['popwave', 'synthwave']",44
6PUZZX4GCzeFS0GaDWxVwz,Maher Zain,"['nasheed', 'rif', 'sholawat']",60
5r1aidBjuLfrJ68JQAPEBm,NeoTune!,[],33
5YBMFTpkOuQk2waZNBofbc,The Lights,[],25
5MKHjGZGjZ7mZV0JPs9iot,Jaclyn Davies,['acoustic chill'],48
2ydZrTy8U3kOMOzx20s3dg,DJ Nelson,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",71
7oPftvlwr6VrsViSDV7fJY,Green Day,"['permanent wave', 'punk']",78
5sEocv1pFst7o3pam69obY,Marilyn Monroe,['vintage hollywood'],45
6XFITTl7cFTdopDY3lUdlY,J Alvarez,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",66
6N4HlHINMvoTyAL0yhBUCk,Saib,"['chillhop', 'japanese chillhop']",56
4dSQICBjdUIp5iK6RRU2bY,Josh Gad,"['hollywood', 'movie tunes', 'show tunes']",59
5OPT8oIrU42hqfKMJv0b5B,Benjamin Schrader,[],43
2KxjMGXFgX1vt9grpbD3xI,Dvicio,"['latin arena pop', 'latin pop', 'spanish pop']",59
7bp2lSdh12wcA8LyB1srfJ,Sofia Carson,"['pop', 'post-teen pop']",70
7pFeBzX627ff0VnN6bxPR4,Desiigner,"['pop rap', 'rap', 'trap', 'underground hip hop', 'viral trap']",62
5CdJjUi9f0cVgo9nFuJrFa,Adventure Club,"['brostep', 'canadian electronic', 'edm', 'electro house', 'electronic trap', 'electropop', 'filthstep', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",50
0Y9K99X1XZqnD7IE1gO3gt,Jon Cozart,[],41
5mZC7ndY6oGMxJentRwsuV,Young Fathers,"['abstract hip hop', 'chamber psych', 'escape room', 'ninja', 'scottish hip hop']",46
2SdOKxC1sSxEyv8JYERaNe,RuPaul,"['dance pop', 'diva house', 'pop', 'strut']",56
2339FZ7b9LMtb292UiNMiV,The Weather Machine,['portland indie'],24
01aC2ikO4Xgb2LUpf9JfKp,Gary Clark Jr.,"['blues rock', 'electric blues', 'modern blues rock', 'rock', 'soul blues', 'texas blues']",56
2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,"['dance pop', 'hollywood', 'post-teen pop']",62
6lGCmXtqSxze8o2KEfYD6D,Mikolai Stroinski,['video game music'],51
5syyAQTWJ2BaLtjOKE99MK,OK KID,"['cologne indie', 'german alternative rap', 'german indie', 'german pop', 'german rock']",44
5svDnd8joFhbpbA3Ar0CfN,Junkie XL,"['big beat', 'soundtrack']",59
1AL2GKpmRrKXkYIcASuRFa,Wesley Safadao,"['arrocha', 'forro']",73
28j8lBWDdDSHSSt5oPlsX2,ZHU,"['edm', 'electro house']",63
4UVlSeEFDPmlkYKaRMRoOz,The Garden,"['art punk', 'oc indie']",59
0N1TIXCk9Q9JbEPXQDclEL,Los Planetas,"['granada indie', 'latin rock', 'rock andaluz', 'spanish indie pop', 'spanish modern rock', 'spanish noise pop']",44
68h2f0WXn4zEctSgNYozXx,Aaron Tveit,"['broadway', 'hollywood', 'show tunes']",53
1DLsogyGi0pwPtwV78D8uZ,KDrew,"['brostep', 'complextro', 'edm', 'electro house', 'gaming edm', 'melodic dubstep']",42
6ZK2nrW8aCTg8Bid7I7N10,Chelsea Wolfe,"['dark pop', 'doomgaze', 'gaian doom', 'sacramento indie']",49
6xlRSRMLgZbsSNd0BMobwy,DENNIS,"['funk carioca', 'funk das antigas']",62
5IccCciXwIjKPROLcD1Qao,C4 Pedro,"['kizomba', 'musica angolana', 'portuguese pop']",45
7gbmX8SsfjEjxDMzBi1ZOL,Joe Jonas,['post-teen pop'],54
15EMEmAIgv6QekK9KH3UyQ,Aino Venna,['finnish modern jazz'],19
3utZ2yeQk0Z3BCOBWP7Vlu,CRO,['german hip hop'],69
5i0O6tyJDlb7ADVL0W7eeT,Nazareno Aversa,"['classify', 'piano cover']",41
2A0ufAqi6d5dcg7bV1B9ey,Symphony Orchestra of the National State Teleradiocompany of the Republic of Belarus,[],27
6FbDoZnMBTdhhhLuJBOOqP,Jewel,"['alaska indie', 'lilith', 'permanent wave', 'pop rock', 'singer-songwriter']",56
12zOzTSaujBrC0wvlNSFwt,Valeria,['hollywood'],47
2hJPr4lk7Q8SSvCVBl9fWM,Kip Moore,"['contemporary country', 'country', 'country road', 'modern country rock']",61
5G9kmDLg3OeUyj8KVBLzbu,mike.,"['indie pop rap', 'pop rap', 'rhode island rap']",66
0af5VM6xubf8EXKvoG35x6,Demarco,"['bongo flava', 'dancehall', 'jamaican dancehall', 'modern reggae', 'reggae fusion', 'riddim', 'soca']",49
40wE5c0s5AtxRwWXoPzBg6,Bandits on the Run,"['brooklyn indie', 'folk-pop']",24
4pSowxoZVdsKUyTkhU9ebC,Kamandi,"['nz electronic', 'vapor twitch', 'wave']",38
0n94vC3S9c3mb2HyNAOcjg,The Head And The Heart,"['folk-pop', 'indie folk', 'seattle indie', 'stomp and holler']",62
5GcWBUX00IPuWVGMIRK1sS,Residente,['venezuelan hip hop'],61
2ifvIECHAlEgPMBuBOJ0lG,Bear McCreary,"['orchestral soundtrack', 'scorecore', 'soundtrack', 'video game music']",62
7zpvy5B9gb5KprNUzNCOEE,Miel San Marcos,"['latin christian', 'latin worship']",62
6f4XkbvYlXMH0QgVRzW0sM,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",64
0MeLMJJcouYXCymQSHPn8g,Sleeping At Last,"['ambient worship', 'chamber pop', 'pop']",68
4AKwRarlmsUlLjIwt38NLw,Ofenbach,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",69
1nEnWkQ9oAZWNrLtXGXCrU,Owin y Jack,['cumbia pop'],24
2WX2uTcsvV5OnS0inACecP,Birdy,['pop'],69
6Yv6OBXD6ZQakEljaGaDAk,Allan Rayman,"['canadian contemporary r&b', 'modern alternative rock']",51
6NTzEgUmN1PIBIYEHhf1kS,Okean Elzy,"['classic russian rock', 'ukrainian indie', 'ukrainian pop', 'ukrainian rock']",53
1LKo6ZA3RNvKtLa6zDu32S,Kranium,"['basshall', 'dancehall']",57
636Yuw9EBCEsZDAyWJibEJ,Michael Gungor,['worship'],31
1W3FSF1BLpY3hlVIgvenLz,The-Dream,"['dance pop', 'hip hop', 'hip pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",65
5gSzpQeKekCGJTR9hcWwKF,Concorde,['rock independant francais'],43
7In8YZ3XHuwSNUTEyIO0HA,Xiao Yu,"['mainland chinese pop', 'mandopop', 'taiwan singer-songwriter']",45
6N1Kaz3CvRa9VLll5ahk9T,Theodore Shapiro,['soundtrack'],47
1l9d7B8W0IHy3LqWsxP2SH,Phantogram,"['indietronica', 'metropopolis', 'modern rock']",66
278ZYwGhdK6QTzE3MFePnP,Trivium,"['alternative metal', 'melodic metalcore', 'melodic thrash', 'metal', 'metalcore', 'nu metal']",61
2ZbyyCS8KLKsuoNlxc76Ev,Ude Af Kontrol,"['dakke dak', 'danish hip hop', 'danish pop']",51
25UVM4HwATaXX6M7SXT1JI,El Caribefunk,['folclor afrocolombiano'],39
1U1el3k54VvEUzo3ybLPlM,Kali Uchis,"['colombian pop', 'pop']",78
4EEZg8R3dxbTCCQ1DVWtHg,Bobby Pulido,"['musica mexicana', 'norteno', 'ranchera', 'tejano', 'tropical']",61
41X1TR6hrK8Q2ZCpp2EqCz,bbno$,"['canadian hip hop', 'dark trap', 'vapor trap']",73
4PPoI9LuYeFX8V674Z1R6l,Vicente Fernandez,"['mariachi', 'ranchera']",75
1nlI6sCz1fw135KYwweoCk,Radiation City,"['portland indie', 'shimmer pop']",25
2mxe0TnaNL039ysAj51xPQ,R. Kelly,[],65
1fnDlUNi67FQtHHqBl4Yfg,Alesana,"['metalcore', 'north carolina emo', 'screamo']",48
1aTDTChWWyiJH3SEnYrdVp,Taj Mahal,"['acoustic blues', 'blues', 'blues rock', 'classic rock', 'country blues', 'country rock', 'folk', 'folk rock', 'harmonica blues', 'jazz blues', 'modern blues', 'roots rock', 'singer-songwriter', 'soul', 'traditional blues']",53
5r9uIJCoquVtEkCkvcn8Ez,Get Scared,"['metalcore', 'modern rock', 'rock', 'screamo']",58
24icoQNJSEWNu3XvqKBR68,Jordan Rakei,"['alternative r&b', 'indie jazz', 'indie soul', 'neo r&b']",58
6bJsL44UKeEydtlJebQI9I,Julie Yardley,"['lds', 'lds youth']",20
3HsKy1APQXW0bCNcvEn2E1,Giacca & Flores,"['funky house', 'groove room']",33
5ixB75BQR3ADoWQkcHQJTs,Gene Autry,"['adult standards', 'cowboy western', 'lounge', 'oklahoma country', 'traditional country', 'yodeling']",51
1U0sIzpRtDkvu1hXXzxh60,Kelela,"['afrofuturism', 'alternative r&b', 'art pop', 'electropop', 'escape room', 'experimental r&b', 'indie r&b', 'indie soul', 'pop']",50
3N4FiTxpPQRsrihmTMN349,Marcus & Martinus,"['mgpjr', 'norwegian pop']",54
6dU7gPN2BhEPfO5QHLt7es,Lorne Balfe,"['british soundtrack', 'epicore', 'orchestral soundtrack', 'soundtrack', 'video game music']",61
1uNFoZAHBGtllmzznpCI3s,Justin Bieber,"['canadian pop', 'pop']",89
1IAEef07H0fd9aA8aUHUlL,Omer Adam,"['israeli mediterranean', 'israeli pop', 'mizrahi']",57
1t44XSPiW7z8PebleCo7uP,Fateh,"['desi hip hop', 'desi pop', 'desi trap', 'punjabi hip hop', 'punjabi pop']",49
46SHBwWsqBkxI7EeeBEQG7,Kodak Black,"['florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap']",81
7hJcb9fa4alzcOq3EaNPoG,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",82
0OTY72l7CC7ynKzp6N2o5b,Daniel Deluxe,"['dark clubbing', 'darksynth', 'synthwave']",46
7j46Sze6UWb7p41IqcYFAp,Catherine Russell,"['adult standards', 'contemporary vocal jazz', 'lounge', 'vocal jazz']",46
4sqgE7XhJ2Cvu3Z4AvFj0j,Eighty4 Fly,['seattle hip hop'],33
5vngPClqofybhPERIqQMYd,George Strait,"['contemporary country', 'country', 'country road', 'country rock']",71
3gBGBZz7YrFW3wQ0WUiDES,Koi Child,"['australian hip hop', 'west australian hip hop']",26
3grHWM9bx2E9vwJCdlRv9O,Kenny Chesney,"['contemporary country', 'country', 'country road']",70
6kw9NLPmn9FdQq0gAIx0Bj,Boysetsfire,"['melodic hardcore', 'skate punk']",41
3jckUr0xBez0v4mFhLRjjG,Tribeqa,['balafon'],27
0yNSzH5nZmHzeE2xn6Xshb,Calle 13,"['latin afrobeat', 'latin alternative', 'latin hip hop', 'puerto rican rock', 'rap conciencia', 'reggaeton', 'rock en espanol']",67
3bhckpkRmz8mqONUceSutp,Gerald Albright,"['jazz saxophone', 'smooth jazz', 'smooth saxophone']",47
3JhNCzhSMTxs9WLGJJxWOY,Macklemore,"['pop rap', 'seattle hip hop']",75
0qzJnI3pa1q0uexjYn7INT,Dj Black Sugar,[],26
0bfX8pF8kuHNCs57Ms4jZb,Roscoe Dash,"['atl hip hop', 'dirty south rap', 'futuristic swag', 'pop rap', 'southern hip hop', 'trap']",59
0WG7v7wcDK5ZsUHjnZo9E6,La Liga,['cumbia villera'],49
5CE7PcyVcEKMSuQA4IHF7d,Juanafe,"['chilean rock', 'cumbia chilena', 'latin afrobeat']",38
7q1aEytv83jXNECmyaMhgn,Costa Gold,"['brazilian hip hop', 'trap brasileiro']",59
5iFI4j0w7RbSJmkbI6rqzi,Knorkator,"['comic metal', 'german metal', 'german rock', 'liedermacher', 'medieval rock', 'neue deutsche harte']",46
7y3HnWCFEvWj4KM9GFSkiX,WeiBird,"['chinese r&b', 'mandopop', 'taiwan pop', 'taiwan singer-songwriter']",58
3cOArBO8veh1HWlpC3SQa3,Chad Sugg,['viral pop'],26
4vS7q827Cq5pDYCXqVjpsD,Creature Feature,"['dark cabaret', 'otacore', 'steampunk']",39
6icQOAFXDZKsumw3YXyusw,Lil Yachty,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap', 'underground hip hop']",77
6NP40ldgw4kYtspZOziuii,Eve St. Jones,"['coverchill', 'jazz cover']",56
1ZilzPhvZhYUCSGczNRlyt,Eli Sostre,['trap soul'],50
0IVcLMMbm05VIjnzPkGCyp,J Dilla,"['alternative hip hop', 'detroit hip hop', 'hip hop']",58
5TmW0cFVEYEbypgTdSNNDn,Delano,['funk carioca'],47
67ZMMtA88DDO0gTuRrzGjn,Cattle Decapitation,"['american grindcore', 'brutal death metal', 'death metal', 'deathgrind', 'goregrind', 'grindcore', 'technical death metal', 'technical grindcore']",42
4leTWyczsXYGlzUh8sFGSz,Kim Walker-Smith,"['anthem worship', 'ccm', 'christian music', 'deep ccm', 'world worship', 'worship']",55
1e6dQzOjEh1eHhme10gUjm,Gary Gulman,"['comedy', 'deep comedy']",33
7hAolICGSgXJuM6DUpK5rp,Chairlift,"['alternative dance', 'art pop', 'brooklyn indie', 'chillwave', 'electropop', 'escape room', 'indie pop', 'indietronica', 'metropopolis', 'neo-synthpop', 'shimmer pop']",44
5UJ2sHO2ELrgW6aXeRLTQQ,Chinmayi,"['filmi', 'marathi pop', 'tamil pop']",68
0IBAqjHG8DSaD7PPCGnGiZ,Babyshambles,"['britpop', 'rock']",43
7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']",76
